9.60915420676723e-10	900.8654882713655
1.2566944093538126e-9	8.550468756954804e-7
1.5453061733907213e-9	1.000000000000004e-15
3.2529627361792074e-9	1.860036260156208e-14
9.096188651285725e-9	1.3441987155374914e-12
3.585946396886348e-8	3.774211177444192e-10
1.773075908693899e-7	3.341407715096718e-7
7.856994089254934e-7	0.00011560384850614256
