2.842516734916747e-9	1.1067867471619949e-9
3.983926463428065e-9	9.61019687974271e-10
5.229557742926492e-9	1.0876754434786732e-9
7.331200168053976e-9	1.496803358102923e-9
8.84530930949152e-9	2.0686748573640026e-9
1.0983293900768837e-8	9.335741533993922e-9
1.3764254986528854e-8	3.031335177460922e-8
1.7410146770871327e-8	8.077736488970307e-8
2.1815458613378546e-8	2.0160011230295104e-7
2.5345882698358554e-8	1.7598946939115104e-7
2.8390910805075065e-8	0.0000010363524647398846
3.093289476895189e-8	0.000014364833352595928
3.1831606395508995e-8	0.000038504957595679844
3.430959134654277e-8	0.000033685546116887505
3.660091545645042e-8	0.000004671953940514605
3.834150313251118e-8	0.0000019837799203517694
4.2920486867885184e-8	0.000003347071941016479
5.034300821057713e-8	0.0000038003940730581053
5.429113361727878e-8	0.000009525587751860192
5.799843858288174e-8	0.00002093771506312175
6.192155316317624e-8	0.000014082785213140714
6.31257531201728e-8	0.000037759044150538527
6.803304661313525e-8	0.000027116578856605514
7.267872694303911e-8	0.00005960358734561068
7.687047954277427e-8	0.000040100339406278106
8.06259842663623e-8	0.00019420949747302825
8.524182514690672e-8	0.000059332679048854866
9.280865616855967e-8	0.00020658357765875586
9.907643735098105e-8	0.00011406227405974669
1.0387853107728562e-7	0.00026790653020115
1.068249859686449e-7	0.00019265447369004837
1.1095707565585275e-7	0.0004526231377537613
1.1516795764038726e-7	0.0002671179862798097
1.3014997010178928e-7	0.0005488723445249752
1.3382815026472439e-7	0.00032400678803935377
1.3896284815368354e-7	0.0004210877865957859
